locationId,locationName,pm01,pm02,pm10,pm01_corrected,pm02_corrected,pm10_corrected,pm003Count,atmp,rhum,rco2,atmp_corrected,rhum_corrected,rco2_corrected,tvoc,wifi,timestamp,serialno,model,firmwareVersion,tvocIndex,noxIndex,datapoints
164928,Breath4life,0.5,2.7680001,3.368,0.5,2.7680001,3.368,258.202,27.720001,59.028,386.46802,27.62,81.8,386.46802,63.42785,-74.6,2025-07-28T00:00:00.000Z,d83bda1d43d8,O-1PST,3.3.9,66.55,2.0,5
164928,Breath4life,1.1340001,3.734,4.0,1.1340001,3.734,4.0,280.4,27.628,59.17,384.734,27.52,82.0,384.734,77.4905,-78.8,2025-07-28T00:05:00.000Z,d83bda1d43d8,O-1PST,3.3.9,82.266,2.0,5
164928,Breath4life,0.0,3.1675,3.46,0.0,3.1675,3.46,267.75,27.68,59.085,384.4175,27.575,82.0,384.4175,69.874146,-77.75,2025-07-28T00:10:00.000Z,d83bda1d43d8,O-1PST,3.3.9,73.875,2.0,4
164928,Breath4life,0.268,3.266,3.7680001,0.268,3.266,3.7680001,267.732,27.7,59.062,385.8,27.6,82.0,385.8,62.413216,-80.6,2025-07-28T00:15:00.000Z,d83bda1d43d8,O-1PST,3.3.9,65.4,2.0,5
164928,Breath4life,1.034,3.764,4.1,1.034,3.764,4.1,273.2,27.696001,59.2,386.734,27.6,82.0,386.734,68.02127,-79.2,2025-07-28T00:20:00.000Z,d83bda1d43d8,O-1PST,3.3.9,71.65,2.0,5
164928,Breath4life,0.134,2.532,2.834,0.134,2.532,2.834,251.0,27.642,59.394,386.6,27.54,82.0,386.6,59.923683,-78.2,2025-07-28T00:25:00.000Z,d83bda1d43d8,O-1PST,3.3.9,62.432,2.0,5
164928,Breath4life,0.0,2.532,2.868,0.0,2.532,2.868,236.134,27.576,59.596,385.4,27.46,82.0,385.4,49.761505,-80.2,2025-07-28T00:30:00.000Z,d83bda1d43d8,O-1PST,3.3.9,50.782,2.0,5
164928,Breath4life,0.335,1.625,2.6275,0.335,1.625,2.6275,223.41751,27.47,59.8,385.75,27.325,82.5,385.75,42.715347,-77.75,2025-07-28T00:35:00.000Z,d83bda1d43d8,O-1PST,3.3.9,42.3975,2.0,4
164928,Breath4life,0.0,2.03,2.7319999,0.0,2.03,2.7319999,223.134,27.484,59.88,386.066,27.36,83.0,386.066,43.76018,-77.0,2025-07-28T00:40:00.000Z,d83bda1d43d8,O-1PST,3.3.9,43.65,2.0,5
164928,Breath4life,0.366,2.234,2.3,0.366,2.234,2.3,249.466,27.538,59.648,385.266,27.42,82.4,385.266,47.911964,-78.6,2025-07-28T00:45:00.000Z,d83bda1d43d8,O-1PST,3.3.9,48.6,2.0,5
164928,Breath4life,0.266,2.966,3.334,0.266,2.966,3.334,235.134,27.5,59.68,384.534,27.4,82.6,384.534,47.802746,-78.6,2025-07-28T00:50:00.000Z,d83bda1d43d8,O-1PST,3.3.9,48.466,2.0,5
164928,Breath4life,0.7,3.198,4.032,0.7,3.198,4.032,259.668,27.492,59.828,385.2,27.359999,83.0,385.2,49.80833,-78.6,2025-07-28T00:55:00.000Z,d83bda1d43d8,O-1PST,3.3.9,50.834,2.0,5
164928,Breath4life,0.25,2.7075,3.0825,0.25,2.7075,3.0825,244.5,27.494999,59.75,385.4175,27.375,82.75,385.4175,55.669098,-77.75,2025-07-28T01:00:00.000Z,d83bda1d43d8,O-1PST,3.3.9,57.6875,2.0,4
164928,Breath4life,0.266,2.102,2.868,0.266,2.102,2.868,239.132,27.5,59.794,384.866,27.4,83.0,384.866,55.89456,-77.2,2025-07-28T01:05:00.000Z,d83bda1d43d8,O-1PST,3.3.9,57.95,2.0,5
164928,Breath4life,0.368,2.832,3.498,0.368,2.832,3.498,252.266,27.5,59.71,383.4,27.4,82.6,383.4,54.38323,-77.2,2025-07-28T01:10:00.000Z,d83bda1d43d8,O-1PST,3.3.9,56.2,2.0,5
164928,Breath4life,0.568,2.666,3.098,0.568,2.666,3.098,245.8,27.504,59.75,383.2,27.4,82.8,383.2,51.91974,-76.0,2025-07-28T01:15:00.000Z,d83bda1d43d8,O-1PST,3.3.9,53.316,2.0,5
164928,Breath4life,0.432,2.066,2.3,0.432,2.066,2.3,237.132,27.494,59.898,382.2,27.38,83.0,382.2,48.92642,-78.2,2025-07-28T01:20:00.000Z,d83bda1d43d8,O-1PST,3.3.9,49.8,2.0,5
164928,Breath4life,0.234,2.002,2.002,0.234,2.002,2.002,220.2,27.494,59.832,382.734,27.38,83.0,382.734,48.08079,-78.8,2025-07-28T01:25:00.000Z,d83bda1d43d8,O-1PST,3.3.9,48.8,2.0,5
164928,Breath4life,0.0,3.0,3.334,0.0,3.0,3.334,251.0,27.426,59.87,383.666,27.26,83.0,383.666,48.58839,-78.8,2025-07-28T01:30:00.000Z,d83bda1d43d8,O-1PST,3.3.9,49.4,2.0,5
